Gene	Chi^2-statistic of rep3	pvalue of rep3	BH-corrected P-value of rep3	Chi^2-statistic of rep2	pvalue of rep2	BH-corrected P-value of rep2	Chi^2-statistic of rep1	pvalue of rep1	BH-corrected P-value of rep1	Average Chi^2-statistic	Number of detected	combined_pvalue	BH-corrected combined pvalue
TNFRSF18	173.09425385430023	2.732935328884629e-37	1.191062906061174e-34	4.5624187751562335	0.2067897927376651	0.6546078984297441	68.32283825616389	9.757300518247964e-15	8.163876896424994e-13	81.99317029520678	3	7.03977072827815e-48	1.2612922554831688e-45
CLU	46.12489639184314	5.335077120646156e-10	2.3903139921848297e-08	13.357288128414366	0.0039243361346039	0.0433657144415641	73.46551263907361	7.725805326001224e-16	7.046491272111388e-14	44.31589905311037	3	2.9344565084603033e-24	1.8756728763536806e-22
EPB49	68.90160334897648	7.335554658824942e-15	5.494788911626059e-13				41.76941202744118	4.490596969933705e-09	1.886423391021113e-07	55.33550768820883	2	1.4749102968087254e-21	8.507714273055206e-20
SERPINE2	45.68268872617981	6.624585169336853e-10	2.8871146638000804e-08	18.006723426981303	0.0004384474933372	0.0069794273884325	30.477892863527412	1.0948347630540486e-06	3.0367416825093666e-05	31.389101672229504	3	2.36599940887925e-16	1.0100340436822072e-14
PDLIM1	18.004096112457933	0.0004389948855453	0.0060912922758447	24.08384265053935	2.399312608218098e-05	0.0005302700984584	34.50058937119679	1.5531984712670633e-07	5.105383546463554e-06	25.529509378064688	3	7.669741456409097e-13	2.4847861019736322e-11
RPUSD3	45.89190557506564	5.979698740436057e-10	2.666667512711671e-08	3.1088620365289183	0.37514343202255196	0.8501604212063292	25.100355214045077	1.4712181522228519e-05	0.0003210045813168	24.700374275213214	3	2.3774442608886914e-12	7.516919354280422e-11
ERAP2	16.474225280976984	0.0009063735366060001	0.0112861161934792	19.958885958234983	0.0001731053658841	0.0031354197474798	29.85091665745498	1.4833861186294703e-06	4.015454830215177e-05	22.09467596555565	3	8.112397322070599e-11	2.2103478878683144e-09
PRKCQ	9.110035261725047	0.0278631222680593	0.1796581145300286	15.652748879292073	0.0013358512196441	0.0181129395203912	27.152439815258788	5.469647133916953e-06	0.00013279306375	17.30507465209197	3	4.690273462858474e-08	9.243747283050243e-07
FCER1A							30.0648205637018	1.3374009797327779e-06	3.649554587281576e-05	30.0648205637018	1	1.337400979732775e-06	2.1313701597493343e-05
CTSW	14.915480794313705	0.0018903195757328	0.0210748652234032	4.1497228601341565	0.24574403337550896	0.7115353081750017	24.77260356136461	1.7226561665898447e-05	0.0003694951489524	14.612602405270822	3	1.5119512542846925e-06	2.393416811501538e-05
TPD52	29.109958824655646	2.123393017402829e-06	5.2202800643226474e-05	4.063514551993199	0.2546868784967925	0.7252254022444128	10.580411429503632	0.0142252247818735	0.1153051847011111	14.584628268717495	3	1.5667144853246583e-06	2.4701865051952104e-05
NRK				28.909539591711923	2.339616772636792e-06	6.683166172271183e-05				28.909539591711923	1	2.339616772636792e-06	3.551472186961497e-05
MST1R	25.64680379709402	1.130740181705345e-05	0.0002341584635462							25.64680379709402	1	1.130740181705345e-05	0.00015404380931642516
KALRN	14.006077161692948	0.0028968923767076	0.0303224935675474	2.9917194941962624	0.3929036301370764	0.8628120738379372	21.372395354139897	8.809776835803436e-05	0.0015351149859840001	12.790064003343037	3	1.4957380564117431e-05	0.00019850844575834863
FLRT2							22.416675010632172	5.342250076279054e-05	0.0010052962782945	22.416675010632172	1	5.342250076279064e-05	0.0006439562400815487
TXNDC5	11.056579315458107	0.0114238310995325	0.0909731665966093	11.890681291966608	0.0077671777204683	0.073376984818072	11.228429541866275	0.0105526749088419	0.0919408612539722	11.391896716430331	3	8.320475609943927e-05	0.0009617754065257764
DLG5	6.802504721358954	0.0784662456313763	0.3680696492728163				20.013371228140265	0.0001686628101796	0.0028084577142407	13.407937974749611	2	0.0001567715517537355	0.0017085931792515411
RIMBP3	23.58464799057484	3.0498471148114228e-05	0.0005733712575845	1.1629012345340244	0.7619151752056283	1.0	5.3443545365594005	0.1482500470343614	0.5629720465775976	10.030634587222757	3	0.0004232003572720116	0.004135821673340113
LRRC70	1.010418892324886	0.7987309126642577	1.0	23.24746254375243	3.585981086989141e-05	0.0007644803927926				12.128940718038654	2	0.00046817652596469904	0.004523028937526606
ARSH	16.380820107287835	0.0009472911527881	0.0117498416208698	6.2964917259281545	0.0980433018681878	0.4417449766841603				11.338655916607996	2	0.0009120808494538438	0.008264640647349964
ISCA1	13.207951319871038	0.0042078143554781	0.0418511660169341	5.6234908717219145	0.1314362586623796	0.5207729393382771	9.065663244684137	0.028430477731813	0.1938250212504209	9.299035145425695	3	0.0009923658902018784	0.008916965540757759
AZI1	1.5216993693533232	0.6772712588893282	1.0	10.138101400137517	0.0174279733590109	0.1385610159137209	15.76334863128266	0.0012679599457384	0.0162903889475336	9.141049800257834	3	0.0011901431124354865	0.010440239098330582
