Gene	Chi^2-statistic of rep3	pvalue of rep3	BH-corrected P-value of rep3	Chi^2-statistic of rep2	pvalue of rep2	BH-corrected P-value of rep2	Chi^2-statistic of rep1	pvalue of rep1	BH-corrected P-value of rep1	Average Chi^2-statistic	Number of detected	combined_pvalue	BH-corrected combined pvalue
CTTNBP2NL	42.97687763035174	2.488978856469989e-09	1.0112003930438245e-07	14.865467076737016	0.0019353014841453	0.0246239856090115	6.3358180067791325	0.0963672466201559	0.4386789589849186	21.39272090462263	3	2.0841371475584486e-10	5.345970015158059e-09
SOD2	19.316879762979823	0.0002350998553507	0.0036066198609653	18.04116028569776	0.0004313351290698	0.0069272421728623	21.13543615181406	9.867333100831851e-05	0.0016989265359323	19.49782540016388	3	2.6132151681196563e-09	6.035404172463854e-08
ZZZ3	32.96706974573851	3.272597499200288e-07	9.422722168868577e-06	13.756054589376443	0.0032567296014878	0.0374783197929188	10.461075322775825	0.0150272838295228	0.1200759443489259	19.0613998859636	3	4.6592764257447105e-09	1.0434837828490759e-07
STAB1	28.07268370795513	3.506660187586872e-06	8.121221709802641e-05	7.07455261318652	0.0695591097660755	0.3552676228123164	1.3924336110858218	0.7073092895567104	1.0	12.179889977409156	3	3.179047719320836e-05	0.0003999174391592
MOB1B	3.0846905619364646	0.3787509820296277	0.8524564356103451	31.185644271543868	7.768757402182131e-07	2.484283617060631e-05	1.9553156357806485	0.5817327144007283	0.9749150803828792	12.075216823086995	3	3.6152619394269655e-05	0.0004514305431227
SPIRE2	15.90889240534266	0.0011838123792592	0.0141879913654225				10.790876257265356	0.0129121393712485	0.107767929921286	13.349884331304008	2	0.0001648123130673	0.0017929214370021
APOL3	18.765262921834186	0.0003057160962382	0.004523465942488							18.765262921834186	1	0.0003057160962382	0.0031084203250362
SQSTM1	9.795152154368797	0.020390132288241	0.1432238742708096	12.803769193267849	0.0050807673631686	0.0529851453587584	6.391685082110689	0.094033461570465	0.4331186373700583	9.663535476582446	3	0.000650409540821	0.0060799152728925
DNAJC5B				12.159730548897286	0.0068555478593558	0.0670433618126719	10.22304269461872	0.0167623051551499	0.1297412671183014	11.191386621758005	2	0.0010318841885999	0.0092160351436512
PLXNB2	8.39423523911808	0.0385293984833076	0.2284600325652155	10.044884605005317	0.0181884278254316	0.1430334797545095	7.65784023214675	0.0536385893525601	0.3061088379962337	8.698986692090049	3	0.0019696703473293	0.0159420615038808
HSP90AB2P	10.184474215273324	0.0170614007499048	0.1253522684981516				18.4615694798057	0.0003532252928434	0.0054182619162833	14.323021847539511	2	7.097333954387095e-05	0.0008317737761211
AXL				19.140443334786	0.000255713170362	0.0044211461296813	6.617372665556405	0.0851467872618836	0.4068079633031193	12.878908000171204	2	0.0002469964495147	0.0025778755653241
HMX1	16.086662915921828	0.0010885216040645	0.013227813865362							16.086662915921828	1	0.0010885216040645	0.0096562400360562
HACE1	4.392035261499197	0.2221250407327218	0.6724770731118843				16.95967842621799	0.00072036610745	0.010017838560198	10.675856843858591	2	0.0015858273262767	0.0133850165119365
NOLC1	7.418698802425528	0.0596846401029456	0.3093277455713744	12.48983156975652	0.0058804146099801	0.0593544083607908	6.735495638271523	0.0808237372580422	0.3935832207794226	8.881342003484525	3	0.0016014587325458	0.0134688830102099
